'Sorry, Ill call later',ham
'K..k:)where are you?how did you performed?',ham
'Yup... How ü noe leh...',ham
'Also andros ice etc etc',ham
'A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked hw cn u run so fast? D boy replied \"Boost is d secret of my energy\" n instantly d girl shouted \"our energy\" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8',ham
'Do you work all this week ?',ham
'Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning',ham
'Nope. Since ayo travelled, he has forgotten his guy',ham
'Carlos took a while (again), we leave in a minute',ham
'Dude. Whats up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot yould like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.',ham
'For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.',ham
'My friends use to call the same.',ham
'Still i have not checked it da. . .',ham
'Where are you call me.',ham
'Yes, princess. Toledo.',ham
'LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.',ham
'You still at the game?',ham
'Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.',ham
'Just wondering, the others just took off',ham
'Still i have not checked it da. . .',ham
'Huh so early.. Then ü having dinner outside izzit?',ham
'Dude we should go sup again',ham
'Apps class varaya elaya.',ham
'I am on the way to ur home',ham
'Oh...i asked for fun. Haha...take care. ü',ham
'He also knows about lunch menu only da. . I know',ham
Ok...,ham
'Ive reached already.',ham
'By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. Hows work and the ladies',ham
'U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.',ham
'Wow v v impressed. Have funs shopping!',ham
'S....s...india going to draw the series after many years in south african soil..',ham
'Goodmorning, Today i am late for  &lt;#&gt; min.',ham
'No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if youll just do the nmde exam.',ham
'Ok lor wat time ü finish?',ham
'No just send to you. Bec you in temple na.',ham
'Does not operate after  &lt;#&gt;  or what',ham
'By monday next week. Give me the full gist',ham
'Ü dun need to pick ur gf?',ham
'Jus telling u dat ill b leaving 4 shanghai on 21st instead so well haf more time 2 meet up cya...',ham
'Oh... Okie lor...We go on sat...',ham
'Oh yes I can speak txt 2 u no! Hmm. Did u get  email?',ham
'no, i *didnt* mean to post it. I wrote it, and like so many other times ive ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasnt there. I checked on my phone when i got to my car. It wasnt there. You said you didnt sleep, you were bored. So why wouldnt THAT be the time to clean, fold laundry, etc.? At least make the bed?',ham
'The last thing i ever wanted to do was hurt you. And i didnt think it would have. Youd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasnt even up. The fact that you even felt like i would do it to hurt you shows you really dont know me at all. It was messy wednesday, but it wasnt bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I dont mind a few things here and there, but when you dont make the bed, when you throw laundry on top of it, when i cant have a friend in the house because im embarassed that theres underwear and bras strewn on the bed, pillows on the floor, thats something else. You used to be good about at least making the bed.',ham
'What should i eat fo lunch senor',ham
'Im freezing and craving ice. Fml',ham
'Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya',ham
'Same as kallis dismissial in 2nd test:-).',ham
'Dun b sad.. Its over.. Dun thk abt it already. Concentrate on ur other papers k.',ham
'Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...',ham
'Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL',ham
'I dont think I can get away for a trek that long with family in town, sorry',ham
'Do u still have plumbers tape and a wrench we could borrow?',ham
'Great. So should i send you my account number.',ham
'My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar',ham
'You call him now ok i said call him',ham
'Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.',ham
'Sorry me going home first... Daddy come fetch ü later...',ham
'Just buy a pizza. Meat lovers or supreme. U get to pick.',ham
'So dont use hook up any how',ham
'K.i will send in  &lt;#&gt;  min:)',ham
'Wif my family booking tour package.',ham
'What happen dear tell me',ham
'A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)',ham
'Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...',ham
'You need to get up. Now.',ham
'That would be great. Well be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week',ham
'Im a guy, browsin is compulsory',ham
'How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.',ham
'I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad',ham
'Haf u eaten? Wat time u wan me 2 come?',ham
'Oh yeah I forgot. U can only take 2 out shopping at once.',ham
'Dont know you bring some food',ham
'Lol they dont know about my awesome phone. I could click delete right now if I want.',ham
'Aiyah e rain like quite big leh. If drizzling i can at least run home.',ham
'Indeed and by the way it was either or - not both !',ham
'Wife.how she knew the time of murder exactly',ham
'Anything lor... U decide...',ham
'Yup. Thk of u oso boring wat.',ham
'Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..',ham
'HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN',ham
'1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)',ham
'Doing nothing, then u not having dinner w us?',ham
'Well, im gonna finish my bath now. Have a good...fine night.',ham
'How do you guys go to see movies on your side.',ham
'Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8',ham
'Mm so you asked me not to call radio',ham
'Networking technical support associate.',ham
'Sweet heart how are you?',ham
'* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! Whens yours, i cant remember.',ham
'Are you this much buzy',ham
'Get ready for  &lt;#&gt;  inches of pleasure...',ham
'Send to someone else :-)',ham
'Maybe you should find something else to do instead???',ham
'My phone',ham
'You still at grand prix?',ham
'Try to do something dear. You read something for exams',ham
'Did you say bold, then torch later. Or one torch and 2bold?',ham
'Ok c ü then.',ham
'Y ü wan to go there? C doctor?',ham
'Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.',ham
'Is there a reason weve not spoken this year? Anyways have a great week and all the best in your exam',ham
'When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...',ham
'Im on da bus going home...',ham
'* Will have two more cartons off u and is very pleased with shelves',ham
'Ive reached sch already...',ham
'Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com',ham
'Does uncle timi help in clearing cars',ham
'....photoshop makes my computer shut down.',ham
'Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side',ham
'Ok then i will come to ur home after half an hour',ham
'Have you had a good day? Mine was really busy are you up to much tomorrow night?',ham
'Science tells that chocolate will melt under the sunlight. Please dont walk under the sunlight. BCoz,I dont want to loss a sweet friend.',ham
'I keep seeing weird shit and bein all \"woah\" then realising its actually reasonable and Im all \"oh\"',ham
'HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com',ham
'HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx',ham
'Send his number and give reply tomorrow morning for why you said that to him like that ok',ham
'Goin to workout lor... Muz lose e fats...',ham
'Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...',ham
'You call times job today ok umma and ask them to speed up',ham
'Wishing you and your family Merry \"X\" mas and HAPPY NEW Year in advance..',ham
'R u in this continent?',ham
'I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx',ham
'I av a new number,  . Wil u only use this one,ta.',ham
'Hmmm.but you should give it on one day..',ham
'Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.',ham
'Wats my dear doing? Sleeping ah?',ham
'I am 6 ft. We will be a good combination!',ham
'Ok lor. Msg me b4 u call.',ham
'Lmao. Take a pic and send it to me.',ham
'Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.',ham
'Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.',ham
'By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x',ham
'Y so late but i need to go n get da laptop...',ham
'U repeat e instructions again. Wats e road name of ur house?',ham
'Fine if thats the way u feel. Thats the way its gota b',ham
'So how are you really. What are you up to. Hows the masters. And so on.',ham
'Ive got it down to a tea. not sure which flavour',ham
'Studying. But i.ll be free next weekend.',ham
'Yup but its not giving me problems now so mayb ill jus leave it...',ham
'Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.',ham
'You always make things bigger than they are',ham
'4 oclock at mine. Just to bash out a flat plan.',ham
'Err... Cud do. Im going to  at 8pm. I havent got a way to contact him until then.',ham
'You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. Ive looked up to you since i was young and i still do. Have a great day.',ham
'K:)k:)what are detail you want to transfer?acc no enough?',ham
'Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...',ham
'Hey you told your name to gautham ah?',ham
'Hi dude hw r u da realy mising u today',ham
'Take some small dose tablet for fever',ham
'Still chance there. If you search hard you will get it..let have a try :)',ham
'Its ok i wun b angry. Msg u aft i come home tonight.',ham
'Ugh its been a long day. Im exhausted. Just want to cuddle up and take a nap',ham
'Don know..wait i will check it.',ham
'Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...',ham
'I cant pick the phone right now. Pls send a message',ham
'Sorry, I cant text &amp; drive coherently, see you in twenty',ham
'No its waiting in e car dats bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.',ham
'Whats the significance?',ham
'\"What are youdoing later? Sar xxx\"',ham
'Just sent again. Do you scream and moan in bed, princess?',ham
'Could you not read me, my Love ? I answered you',ham
'see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.',ham
'PS U no ur a grown up now right?',ham
'What time do u get out?',ham
'Thanx a lot 4 ur help!',ham
'Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.',ham
'Jason says its cool if we pick some up from his place in like an hour',ham
'Hey elaine, is todays meeting still on?',ham
'He didnt see his shadow. We get an early spring yay',ham
'Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it wont go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*',ham
'Babe, Im back ... Come back to me ...',ham
'Can. Dunno wat to get 4 her...',ham
'Can u look 4 me in da lib i got stuff havent finish yet.',ham
'I dunno they close oredi not... Ü v ma fan...',ham
'Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...',ham
'Hey, a guy I know is breathing down my neck to get him some bud, anyway youd be able to get a half track to usf tonight?',ham
'Ha... U jus ate honey ar? So sweet...',ham
'How would my ip address test that considering my computer isnt a minecraft server',ham
'I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA',ham
'I dont have any of your file in my bag..i was in work when you called me.i ll tell you if i find anything in my room.',ham
'Nothing will ever be easy. But dont be looking for a reason not to take a risk on life and love',ham
'The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . Thats why i blanked him.',ham
'Partys at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more',ham
'We are okay. Going to sleep now. Later',ham
'Do you mind if I ask what happened? You dont have to say if it is uncomfortable.',ham
'Its hard to believe things like this. All can say lie but think twice before saying anything to me.',ham
'There is no sense in my foot and penis.',ham
'How was txting and driving',ham
'Its good to hear from you',ham
'Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...',ham
'Captain is in our room:)',ham
'I couldnt say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night',ham
'Tell me theyre female :V howre you throwing in? Were deciding what all to get now',ham
'Auntie huai juan never pick up her phone',ham
'Unfortunately ive just found out that we have to pick my sister up from the airport that evening so dont think ill be going out at all. We should try to go out one of th',ham
'Hey! Theres veggie pizza... :/',ham
'Thanks for looking out for me. I really appreciate.',ham
'If you dont respond imma assume youre still asleep and imma start calling n shit',ham
'But i juz remembered i gotta bathe my dog today..',ham
'Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause Im not getting owed in the face.',ham
'But you dint in touch with me.',ham
'Think + da. You wil do.',ham
'Thats cool. i liked your photos. You are very sexy!',ham
'Yeah do! Don‘t stand to close tho- you‘ll catch something!',ham
'I accidentally deleted the message. Resend please.',ham
'What type of stuff do you sing?',ham
'Gud mrng dear hav a nice day',ham
'Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx',ham
'K.k..how is your sister kids?',ham
'Ok i thk i got it. Then u wan me 2 come now or wat?',ham
'Hmm ill have to think about it... ok youre forgiven! =D',ham
'I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...',ham
'Quite ok but a bit ex... U better go eat smth now else ill feel guilty...',ham
'Y de asking like this.',ham
'My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... .....  NAKED...!',ham
'Ya but it cant display internal subs so i gotta extract them',ham
'K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...',ham
'Shes good. How are you. Where r u working now',ham
'Hey i will be really pretty late... You want to go for the lesson first? I will join you. Im only reaching tp mrt',ham
'I keep ten rs in my shelf:) buy two egg.',ham
'Hey leave it. not a big deal:-) take care.',ham
'Gud ni8 dear..slp well..take care..swt dreams..Muah..',ham
'Finish liao... U?',ham
'Then ur physics get a-?',ham
'Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Whos It? Reply With Reason, If U r Brilliant.',ham
'Im ok. Will do my part tomorrow',ham
'What time is ur flight tmr?',ham
'Ya very nice. . .be ready on thursday',ham
'i am going to bed now prin',ham
'She went to attend another two rounds today..but still didt reach home..',ham
'Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.',ham
'Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... Its e gals who r laughing at me lor...',ham
'Infact happy new year. How are you where are you when are we seeing',ham
'Well that must be a pain to catch',ham
'Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.',ham
'Okie ü wan meet at bishan? Cos me at bishan now. Im not driving today.',ham
'\"EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\"',ham
'Ok how you dear. Did you call chechi',ham
'Yo theres no class tmrw right?',ham
'One of best dialogue in cute reltnship..!! \"Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8',ham
'(That said can you text him one more time?)',ham
'Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.',ham
'Daddy will take good care of you :)',ham
'Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.',ham
'No. But well do medical missions to nigeria',ham
'Awesome, think we can get an 8th at usf some time tonight?',ham
'Im watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?',ham
'When/where do I pick you up',ham
'Of course. I guess gods just got me on hold right now.',ham
'Hows the champ just leaving glasgow!',ham
'Thats the trouble with classes that go well - youre due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place',ham
'Ok lor...',ham
'Ok Im gonna head up to usf in like fifteen minutes',ham
'Ok... Then r we meeting later?',ham
'I just cooked a rather nice salmon a la you',ham
'Pls confirm the time to collect the cheque.',ham
'Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx',ham
'Ugh fuck it Im resubbing to eve',ham
'Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx',ham
'Wheres mummys boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?',ham
'But i dint slept in afternoon.',ham
'NO GIFTS!! You trying to get me to throw myself off a cliff or something?',ham
'Sorry da. I gone mad so many pending works what to do.',ham
'LOL ... No just was busy',ham
'Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.',ham
'Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that theyre casting on the look.',ham
'Prakesh is there know.',ham
'The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible',ham
'(You didnt hear it from me)',ham
'Yup ok thanx...',ham
'Let me know if you need anything else. Salad or desert or something... How many beers shall i get?',ham
'Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...',ham
'Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.',ham
'Yo im right by yo work',ham
'Today im not workin but not free oso... Gee... Thgt u workin at ur frens shop ?',ham
'Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.',ham
'Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?',ham
'When i have stuff to sell i.ll tell you',ham
'Havent shopping now lor i juz arrive only',ham
'I am going to sleep. I am tired of travel.',ham
'Idk. You keep saying that youre not, but since he moved, we keep butting heads over freedom vs. responsibility. And im tired. I have so much other shit to deal with that im barely keeping myself together once this gets added to it.',ham
'Ill text now! All creepy like so he wont think that we forgot',ham
'Tee hee. Off to lecture, cheery bye bye.',ham
'So wats ur opinion abt him and how abt is character?',ham
'Went fast asleep dear.take care.',ham
'Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary',ham
'I thank you so much for all you do with selflessness. I love you plenty.',ham
'Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I cant get enough. I adore you, Ahmad *kisses*',ham
'Just got outta class gonna go gym.',ham
'So your telling me I coulda been your real Valentine and I wasnt? U never pick me for NOTHING!!',ham
'Free any day but i finish at 6 on mon n thurs...',ham
'Not yet chikku..wat abt u?',ham
'Nice line said by a broken heart- Plz dont cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)',ham
'Its fine, imma get a drink or somethin. Want me to come find you?',ham
'Please sen :)my kind advice :-)please come here and try:-)',ham
'Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?',ham
'I anything lor...',ham
'Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june.',ham
'Ugh hopefully the asus ppl dont randomly do a reformat.',ham
'Nvm its ok...',ham
'Awesome question with a cute answer: Someone asked a boy \"how is ur life?\" . . He smiled &amp; answered: . . \"She is fine!\" Gudnite',ham
'K fyi x has a ride early tomorrow morning but hes crashing at our place tonight',ham
'Yes, im small kid.. And boost is the secret of my energy..',ham
'Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!',ham
'Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someones smile makes us to forget time gud noon',ham
'And hows your husband.',ham
'Isnt frnd a necesity in life? imagine urself witout a frnd.. hwd u feel at ur colleg? watll u do wth ur cell? wat abt functions? thnk abt events espell cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING',ham
'Are you sure you dont mean \"get here, we made you hold all the weed\"',ham
'Ok then ill let him noe later n ask him call u tmr...',ham
'No idea, I guess well work that out an hour after were supposed to leave since as usual nobody has any interest in figuring shit out before the last second',ham
'Aiyar u so poor thing... I give u my support k... Jia you! Ill think of u...',ham
'Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x',ham
'Its ok, if anybody asks abt me, u tel them..:-P',ham
'No. Its not pride. Im almost  &lt;#&gt;  years old and shouldnt be takin money from my kid. Youre not supposed to have to deal with this stuff. This is grownup stuff--why i dont tell you.',ham
'Shuhui say change 2 suntec steamboat? U noe where? Where r u now?',ham
'Its going good...no problem..but still need little experience to understand american customer voice...',ham
'Yes..gauti and sehwag out of odi series.',ham
'Is there coming friday is leave for pongal?do you get any news from your work place.',ham
'O. Well uv causes mutations. Sunscreen is like essential thesedays',ham
'Ü come lt 25 n pass to me lar',ham
'I am late. I will be there at',ham
'Yup... I havent been there before... You want to go for the yoga? I can call up to book',ham
'I can ask around but theres not a lot in terms of mids up here',ham
'Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!',ham
'Yes watching footie but worried were going to blow it - Phil Neville?',ham
'Hi di is yijue were meeting at 7 pm at esaplanade tonight.',ham
'Happy birthday... May all ur dreams come true...',ham
'Carlosll be here in a minute if you still need to buy',ham
'thanks for the temales it was wonderful. Thank. Have a great week.',ham
'Ok i juz receive..',ham
'But we havent got da topic yet rite?',ham
'Shall call now dear having food',ham
'Prabha..im soryda..realy..frm heart im sory',ham
'Very strange.  and  are watching the 2nd one now but im in bed. Sweet dreams, miss u',ham
'Ive reached home finally...',ham
'Buy one egg for me da..please:)',ham
'Dear we got  &lt;#&gt;  dollars hi hi',ham
'Really dun bluff me leh... U sleep early too. Nite...',ham
'Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...',ham
'Do you think i can move  &lt;#&gt;  in a week',ham
'Haha awesome, Ive been to 4u a couple times. Who alls coming?',ham
'Yup song bro. No creative. Neva test quality. He said check review online.',ham
'K will do, addie &amp; I are doing some art so Ill be here when you get home',ham
'Good Morning my Dear Shijutta........... Have a great &amp; successful day.',ham
'Ok.ok ok..then..whats ur todays plan',ham
'For The First Time In The History Need Comfort And Luxury Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;',ham
'No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)',ham
'Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night',ham
'At 7 we will go ok na.',ham
'Nope but ill b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)',ham
'It is a good thing Im now getting the connection to bw',ham
'Haha i think i did too',ham
'Good morning. At the repair shop--the ONLY reason im up at this hour.',ham
'God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U',ham
'Ill pick you up at about 5.15pm to go to taunton if you still want to come.',ham
'No im not gonna be able to. || too late notice. || ill be home in a few weeks anyway. || what are the plans',ham
'Hey do you want anything to buy:)',ham
'\"Speak only when you feel your words are better than the silence...\" Gud mrng:-)',ham
'Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.',ham
'Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....',ham
'All will come alive.better correct any good looking figure there itself..',ham
'Tell them no need to investigate about me anywhere.',ham
'Hope you are having a good week. Just checking in',ham
'I gotta collect da car at 6 lei.',ham
'Therere some people by mu, Im at the table by lambda',ham
'Let me know how to contact you. Ive you settled in a room. Lets know you are ok.',ham
'Beautiful tomorrow never comes.. When it comes, its already TODAY.. In the hunt of beautiful tomorrow dont waste your wonderful TODAY.. GOODMORNING:)',ham
'My sister got placed in birla soft da:-)',ham
'But if she.s drinkin im ok.',ham
'Now get step 2 outta the way. Congrats again.',ham
'U wake up already? Wat u doing? U picking us up later rite? Im taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...',ham
'Sorry, Ill call later',ham
'Aight, see you in a bit',ham
'Anything lar then ü not going home 4 dinner?',ham
'I dont know jack shit about anything or id say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga',ham
'It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And shell be able to deliver and have basic care. Im currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.',ham
'So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas',ham
'Oh. U must have taken your REAL Valentine out shopping first.',ham
'Or u ask they all if next sat can a not. If all of them can make it then im ok lor.',ham
'Yun buying... But school got offer 2000 plus only...',ham
'Beautiful Truth against Gravity.. Read carefully: \"Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\" GOOD NIGHT',ham
'I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.',ham
'After the drug she will be able to eat.',ham
'Ok ill tell the company',ham
'Are you free now?can i call now?',ham
'Excellent! Wish we were together right now!',ham
'Watching tv lor...',ham
'Where is it. Is there any opening for mca.',ham
'I think i am disturbing her da',ham
'Sorry, Ill call later',ham
'We can make a baby in yo tho',ham
'I cant pick the phone right now. Pls send a message',ham
'Argh why the fuck is nobody in town ;_;',ham
'Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employers paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.',ham
'CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES',ham
'Much better now thanks lol',ham
'Lol ... I really need to remember to eat when Im drinking but I do appreciate you keeping me company that night babe *smiles*',ham
'Sorry da..today i wont come to play..i have driving clas..',ham
'Sorry, Ill call later',ham
'No..he joined today itself.',ham
'I think if he rule tamilnadu..then its very tough for our people.',ham
'I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english blokes weddin',ham
'The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL',ham
'Wat time u finish ur lect today?',ham
'Ok give me 5 minutes I think I see her. BTW youre my alibi. You were cutting my hair the whole time.',ham
